2025-12-18T10:56:50.468147,CLICK,invoke-Iniciar
2025-12-18T10:56:56.247929,CLICK,invoke-Pausa
2025-12-18T10:57:03.123778,CLICK,invoke-Iniciar
2025-12-18T10:57:08.873173,CLICK,invoke-Pausa
2025-12-18T10:57:15.749771,CLICK,invoke-Iniciar
2025-12-18T10:57:21.488276,CLICK,invoke-Pausa
2025-12-18T10:57:28.358467,CLICK,invoke-Iniciar
2025-12-18T10:57:34.128172,CLICK,invoke-Pausa
2025-12-18T10:57:41.061363,CLICK,invoke-Iniciar
